編號,案類,發生(現)日期,發生時段,發生(現)地點,lat,long
555,自行車竊盜,1050725,22~24,台北市信義區興隆里忠孝東路5段國父紀念館北側,25.0413591,121.5574248
556,自行車竊盜,1050726,19~21,台北市信義區興隆里忠孝東路國館三號出口旁,25.0413591,121.5574248
557,自行車竊盜,1050726,19~21,台北市信義區興雅里松高路1 ~ 30號,25.0396333,121.5642112
558,自行車竊盜,1050726,19~21,台北市信義區興雅里忠孝東路5段市府捷運站1 ~ 30號出口,25.0405457,121.5648419
559,自行車竊盜,1050729,19~21,台北市信義區興隆里忠孝東路5段國父紀念館1 ~ 30號出口,25.0413591,121.5574248
560,自行車竊盜,1050730,13~15,台北市松山區三民路43巷1 - 30號,25.056157,121.5627378
561,自行車竊盜,1050730,16~18,台北市北投區關渡里知行路61~90號,25.1183099,121.468683
562,自行車竊盜,1050731,01~03,台北市萬華區馬場町河濱公園,25.0186036,121.5033043
563,自行車竊盜,1050731,22~24,台北市內湖區安泰街56巷1 - 30號,25.0747119,121.6167191
564,自行車竊盜,1050801,19~21,台北市大安區龍雲里大安路2段121 ~ 150號,25.0292667,121.5458893
565,自行車竊盜,1050801,22~24,台北市士林區社新里社子街22巷31 - 60號,25.0868367,121.5068141
566,自行車竊盜,1050802,07~09,台北市大同區國順里迪化街2段151 ~ 180號,25.0672563,121.5103599
567,自行車竊盜,1050802,13~15,台北市萬華區康定路331 ~ 360號,25.0335638,121.500739
568,自行車竊盜,1050803,07~09,台北市萬華區西寧南路武昌街口,25.0479204,121.5064598
569,自行車竊盜,1050804,07~09,台北市大安區敦煌里仁愛路4段300巷1 ~ 30號,25.0364005,121.5542699
570,自行車竊盜,1050804,10~12,台北市大安區永康里信義路2段121 ~ 150號,25.0336639,121.528787
571,自行車竊盜,1050805,07~09,台北市萬華區西園路2段181 ~ 210號,25.027762,121.4950569
572,自行車竊盜,1050807,01~03,台北市大安區龍門里大安森林公園捷運站五號出口旁自行車停車場,25.033534,121.534869
573,自行車竊盜,1050807,13~15,台北市中山區錦州街1 ~ 30號,25.060202,121.5347007
574,自行車竊盜,1050816,04~06,台北市大安區虎嘯里敦化南路2段211 ~ 240號,25.0211028,121.5484597
575,自行車竊盜,1050816,07~09,台北市中正區建國里中華路1段61 ~ 90號,25.0412377,121.5082075
576,自行車竊盜,1050819,10~12,台北市文山區木柵里029鄰木柵路3段102巷1 ~ 30號,24.988498,121.56761
577,自行車竊盜,1050819,22~24,台北市文山區興邦里興隆路2段1 ~ 30號,25.0012454,121.5494736
578,自行車竊盜,1050821,10~12,台北市文山區順興里006鄰忠順街2段1 ~ 30號,24.984757,121.563782
579,自行車竊盜,1050821,16~18,台北市文山區木柵里029鄰木柵路3段102巷1 ~ 30號,24.988498,121.56761
580,自行車竊盜,1050822,10~12,台北市大安區敦煌里信義路4段211 ~ 240號,25.0332665,121.5522207
581,自行車竊盜,1050823,10~12,台北市南港區中研里研究院路2段61巷2弄1 ~ 30號,25.0436877,121.6166325
582,自行車竊盜,1050823,22~24,台北市南港區東明里南港路2段86巷內(南港郵局旁),25.0541271,121.6031995
583,自行車竊盜,1050824,07~09,台北市大安區通化里文昌街271 ~ 300號,25.0323459,121.556024
584,自行車竊盜,1050824,19~21,台北市文山區明義里022鄰木柵路2段2巷31 ~ 60號,24.988851,121.559671
585,自行車竊盜,1050825,07~09,台北市大安區義安里信義路與安和路口,25.033116,121.552798
586,自行車竊盜,1050826,04~06,台北市大同區保安里哈密街59巷31弄1 - 30號,25.0730457,121.5181453
587,自行車竊盜,1050826,22~24,台北市中山區松江路91 - 120號,25.050482,121.533312
588,自行車竊盜,1050827,16~18,台北市大安區光武里忠孝東路4段101巷1 - 30號,25.0428792,121.548011
589,自行車竊盜,1050827,16~18,台北市萬華區成都路漢中街口,25.045053,121.503097
590,自行車竊盜,1050829,16~18,台北市中山區北安路630巷9弄1 - 30號,25.083078,121.549491
591,自行車竊盜,1050830,19~21,台北市內湖區星雲街181 - 210號,25.0807588,121.5965535
592,自行車竊盜,1050901,07~09,台北市文山區忠順里016鄰忠順街2段85巷1 - 30號,24.986265,121.565566
593,自行車竊盜,1050902,04~06,台北市中正區板溪里羅斯福路與南昌路2段口,25.0238442,121.5247297
594,自行車竊盜,1050902,10~12,台北市北投區大同里光明路捷運北投站腳踏車停車場,25.13184,121.498632
595,自行車竊盜,1050904,19~21,台北市中正區黎明里捷運臺大醫院站1 - 30號出口,25.041256,121.51604
596,自行車竊盜,1050904,19~21,台北市信義區興隆里仁愛路4段481 - 510號,25.037222,121.561209
597,自行車竊盜,1050904,19~21,台北市北投區東華里東華街31段石牌捷運站東華街腳踏車停車場,25.1209394,121.5067974
598,自行車竊盜,1050907,10~12,台北市萬華區西門站,25.0456572,121.5077373
599,自行車竊盜,1050910,04~06,台北市大同區蓬萊里承德路民權西路,25.0629836,121.518363
600,自行車竊盜,1050910,10~12,台北市信義區永吉里松山路1 - 30號,25.047171,121.577435
601,自行車竊盜,1050910,16~18,台北市北投區開明里中和街241 - 270號,25.1402164,121.5006506
602,自行車竊盜,1050915,19~21,台北市大同區雙連里重慶北路2段151 - 180號,25.058404,121.513825
603,自行車竊盜,1050918,19~21,台北市大安區光信里仁愛路4段300巷31弄1 - 30號,25.035322,121.554564
604,自行車竊盜,1050921,07~09,台北市大安區龍泉里師大路1 - 30號,25.026164,121.5285658
605,自行車竊盜,1050923,07~09,台北市大安區龍圖里復興南路2段31 - 60號,25.0323629,121.5435029
606,自行車竊盜,1050924,13~15,台北市內湖區環山路1段91 - 120號,25.088573,121.5680606
607,自行車竊盜,1050929,16~18,台北市大安區華聲里忠孝東路4段301 - 330號,25.041621,121.555208
